[12.02.2020 20:41:25, поток 0] [DEBUG] Start...
[12.02.2020 22:02:46, поток 11] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:02:46, поток 7] Спарсили куки
[12.02.2020 22:02:46, поток 11] Спарсили куки
[12.02.2020 22:02:47, поток 6] [DEBUG] Start...
[12.02.2020 22:02:48, поток 6] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:02:48, поток 6] [DEBUG] Не удалось спарсить Cookie. Плохие прокси?
[12.02.2020 22:02:48, поток 6] HTML: 
[12.02.2020 22:02:48, поток 6] [DEBUG] Сменили прокси.
[12.02.2020 22:02:48, поток 6] [DEBUG] Start...
[12.02.2020 22:02:50, поток 6] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:02:51, поток 6] Спарсили куки
[12.02.2020 22:02:54, поток 10] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:02:55, поток 10] [DEBUG] Не удалось спарсить Cookie. Плохие прокси?
[12.02.2020 22:02:55, поток 10] HTML: 
[12.02.2020 22:02:55, поток 10] [DEBUG] Сменили прокси.
[12.02.2020 22:02:55, поток 10] [DEBUG] Start...
[12.02.2020 22:02:55, поток 7] [DEBUG] Start...
[12.02.2020 22:02:56, поток 7] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:02:57, поток 6] [DEBUG] Start...
[12.02.2020 22:02:57, поток 7] Спарсили куки
[12.02.2020 22:02:57, поток 10] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:02:57, поток 5] [DEBUG] Start...
[12.02.2020 22:02:58, поток 10] Спарсили куки
[12.02.2020 22:02:59, поток 6] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:02:59, поток 6] Спарсили куки
[12.02.2020 22:03:04, поток 5] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:03:05, поток 4] [DEBUG] Start...
[12.02.2020 22:03:06, поток 5] [DEBUG] Не удалось спарсить Cookie. Плохие прокси?
[12.02.2020 22:03:06, поток 5] HTML: 
[12.02.2020 22:03:06, поток 5] [DEBUG] Сменили прокси.
[12.02.2020 22:03:06, поток 5] [DEBUG] Start...
[12.02.2020 22:03:07, поток 10] [DEBUG] Start...
[12.02.2020 22:03:08, поток 5] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:03:09, поток 5] Спарсили куки
[12.02.2020 22:03:09, поток 4] Good.
[12.02.2020 22:03:10, поток 10] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:03:10, поток 10] Спарсили куки
[12.02.2020 22:03:15, поток 5] [DEBUG] Start...
[12.02.2020 22:03:34, поток 5] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:03:35, поток 5] Спарсили куки
[12.02.2020 22:03:36, поток 3] [DEBUG] Start...
[12.02.2020 22:03:37, поток 2] [DEBUG] Start...
[12.02.2020 22:03:39, поток 3] Good.
[12.02.2020 22:03:41, поток 2] Good.
[12.02.2020 22:03:42, поток 1] [DEBUG] Start...
[12.02.2020 22:03:44, поток 1] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:03:44, поток 0] [DEBUG] Start...
[12.02.2020 22:03:44, поток 1] Спарсили куки
[12.02.2020 22:03:51, поток 1] [DEBUG] Start...
[12.02.2020 22:04:03, поток 1] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:04:03, поток 1] Спарсили куки
[12.02.2020 22:04:23, поток 0] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:04:24, поток 0] Спарсили куки
[12.02.2020 22:04:27, поток 0] Вошли в аккаунт.
[12.02.2020 22:04:30, поток 0] Good.
[12.02.2020 22:14:54, поток 6] [DEBUG] Start...
[12.02.2020 22:14:54, поток 7] [DEBUG] Start...
[12.02.2020 22:14:55, поток 10] [DEBUG] Start...
[12.02.2020 22:14:55, поток 11] [DEBUG] Start...
[12.02.2020 22:14:55, поток 1] [DEBUG] Start...
[12.02.2020 22:14:55, поток 2] [DEBUG] Start...
[12.02.2020 22:14:56, поток 10] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:14:57, поток 7] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:14:58, поток 2] Good.
[12.02.2020 22:14:59, поток 10] Спарсили куки
[12.02.2020 22:15:00, поток 11] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:15:00, поток 7] Спарсили куки
[12.02.2020 22:15:01, поток 11] Спарсили куки
[12.02.2020 22:15:01, поток 3] [DEBUG] Start...
[12.02.2020 22:15:02, поток 6] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:15:03, поток 6] Спарсили куки
[12.02.2020 22:15:04, поток 6] (Ошибка) Текст ошибки: xNet.HttpException: Получен пустой ответ от HTTP-сервера 'i.instagram.com'.
   в xNet.HttpResponse.ReceiveStartingLine()
   в xNet.HttpResponse.LoadResponse(HttpMethod method)
   в xNet.HttpRequest.Request(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, String address, HttpContent content)
   в xNet.HttpRequest.Post(String address, RequestParams reqParams, Boolean dontEscape)
   в InstaImap.Instagram.DoLogin(String email, WebProxy proxy, String UserAgent, String cookie) в D:\MaXiMAA\MaXiMAAOld\C#Готово\KWORK\InstaDirectMessage_ButDev\InstaReportSpam\Instagram.cs:строка 243
[12.02.2020 22:15:07, поток 3] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:15:07, поток 7] [DEBUG] Start...
[12.02.2020 22:15:08, поток 11] [DEBUG] Start...
[12.02.2020 22:15:08, поток 5] [DEBUG] Start...
[12.02.2020 22:15:08, поток 10] [DEBUG] Start...
[12.02.2020 22:15:08, поток 4] [DEBUG] Start...
[12.02.2020 22:15:10, поток 10] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:15:10, поток 11] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:15:11, поток 11] Спарсили куки
[12.02.2020 22:15:11, поток 10] Спарсили куки
[12.02.2020 22:15:12, поток 9] [DEBUG] Start...
[12.02.2020 22:15:13, поток 6] [DEBUG] Start...
[12.02.2020 22:15:13, поток 4] Good.
[12.02.2020 22:15:15, поток 9] Good.
[12.02.2020 22:15:17, поток 6] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:15:18, поток 5] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:15:19, поток 6] Спарсили куки
[12.02.2020 22:15:20, поток 5] Спарсили куки
[12.02.2020 22:15:20, поток 7] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:15:22, поток 7] Спарсили куки
[12.02.2020 22:15:26, поток 1] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:15:27, поток 1] Спарсили куки
[12.02.2020 22:15:27, поток 8] [DEBUG] Start...
[12.02.2020 22:15:27, поток 0] [DEBUG] Start...
[12.02.2020 22:15:29, поток 8] Good.
[12.02.2020 22:15:30, поток 0] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:15:31, поток 0] Спарсили куки
[12.02.2020 22:15:32, поток 5] [DEBUG] Start...
[12.02.2020 22:15:34, поток 1] [DEBUG] Start...
[12.02.2020 22:15:35, поток 1] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:15:36, поток 0] Вошли в аккаунт.
[12.02.2020 22:15:36, поток 1] Спарсили куки
[12.02.2020 22:15:41, поток 0] Good.
[12.02.2020 22:15:44, поток 5] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:15:45, поток 5] Спарсили куки
[12.02.2020 22:15:56, поток 3] Спарсили куки
[12.02.2020 22:16:23, поток 3] (Ошибка) Текст ошибки: xNet.HttpException: Не удалось установить SSL-соединение с HTTP-сервером 'i.instagram.com'. ---> System.IO.IOException: Аутентификация не пройдена из-за закрытия транспортного потока удаленной стороной.
   в System.Net.Security.SslState.StartReadFrame(Byte[] buffer, Int32 readBytes, AsyncProtocolRequest asyncRequest)
   в System.Net.Security.SslState.StartReceiveBlob(Byte[] buffer, AsyncProtocolRequest asyncRequest)
   в System.Net.Security.SslState.CheckCompletionBeforeNextReceive(ProtocolToken message, AsyncProtocolRequest asyncRequest)
   в System.Net.Security.SslState.StartSendBlob(Byte[] incoming, Int32 count, AsyncProtocolRequest asyncRequest)
   в System.Net.Security.SslState.ProcessReceivedBlob(Byte[] buffer, Int32 count, AsyncProtocolRequest asyncRequest)
   в System.Net.Security.SslState.StartReadFrame(Byte[] buffer, Int32 readBytes, AsyncProtocolRequest asyncRequest)
   в System.Net.Security.SslState.StartReceiveBlob(Byte[] buffer, AsyncProtocolRequest asyncRequest)
   в System.Net.Security.SslState.CheckCompletionBeforeNextReceive(ProtocolToken message, AsyncProtocolRequest asyncRequest)
   в System.Net.Security.SslState.StartSendBlob(Byte[] incoming, Int32 count, AsyncProtocolRequest asyncRequest)
   в System.Net.Security.SslState.ProcessReceivedBlob(Byte[] buffer, Int32 count, AsyncProtocolRequest asyncRequest)
   в System.Net.Security.SslState.StartReadFrame(Byte[] buffer, Int32 readBytes, AsyncProtocolRequest asyncRequest)
   в System.Net.Security.SslState.StartReceiveBlob(Byte[] buffer, AsyncProtocolRequest asyncRequest)
   в System.Net.Security.SslState.CheckCompletionBeforeNextReceive(ProtocolToken message, AsyncProtocolRequest asyncRequest)
   в System.Net.Security.SslState.StartSendBlob(Byte[] incoming, Int32 count, AsyncProtocolRequest asyncRequest)
   в System.Net.Security.SslState.ProcessReceivedBlob(Byte[] buffer, Int32 count, AsyncProtocolRequest asyncRequest)
   в System.Net.Security.SslState.StartReadFrame(Byte[] buffer, Int32 readBytes, AsyncProtocolRequest asyncRequest)
   в System.Net.Security.SslState.StartReceiveBlob(Byte[] buffer, AsyncProtocolRequest asyncRequest)
   в System.Net.Security.SslState.CheckCompletionBeforeNextReceive(ProtocolToken message, AsyncProtocolRequest asyncRequest)
   в System.Net.Security.SslState.StartSendBlob(Byte[] incoming, Int32 count, AsyncProtocolRequest asyncRequest)
   в System.Net.Security.SslState.ProcessReceivedBlob(Byte[] buffer, Int32 count, AsyncProtocolRequest asyncRequest)
   в System.Net.Security.SslState.StartReadFrame(Byte[] buffer, Int32 readBytes, AsyncProtocolRequest asyncRequest)
   в System.Net.Security.SslState.StartReceiveBlob(Byte[] buffer, AsyncProtocolRequest asyncRequest)
   в System.Net.Security.SslState.CheckCompletionBeforeNextReceive(ProtocolToken message, AsyncProtocolRequest asyncRequest)
   в System.Net.Security.SslState.StartSendBlob(Byte[] incoming, Int32 count, AsyncProtocolRequest asyncRequest)
   в System.Net.Security.SslState.ForceAuthentication(Boolean receiveFirst, Byte[] buffer, AsyncProtocolRequest asyncRequest)
   в System.Net.Security.SslState.ProcessAuthentication(LazyAsyncResult lazyResult)
   в System.Net.Security.SslStream.AuthenticateAsClient(String targetHost, X509CertificateCollection clientCertificates, SslProtocols enabledSslProtocols, Boolean checkCertificateRevocation)
   в System.Net.Security.SslStream.AuthenticateAsClient(String targetHost)
   в xNet.HttpRequest.CreateConnection(Uri address)
   --- Конец трассировки внутреннего стека исключений ---
   в xNet.HttpRequest.CreateConnection(Uri address)
   в xNet.HttpRequest.TryCreateConnectionOrUseExisting(Uri address, Uri previousAddress)
   в xNet.HttpRequest.Request(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, String address, HttpContent content)
   в xNet.HttpRequest.Post(String address, RequestParams reqParams, Boolean dontEscape)
   в InstaImap.Instagram.DoLogin(String email, WebProxy proxy, String UserAgent, String cookie) в D:\MaXiMAA\MaXiMAAOld\C#Готово\KWORK\InstaDirectMessage_ButDev\InstaReportSpam\Instagram.cs:строка 243
[12.02.2020 22:16:27, поток 3] Good.
[12.02.2020 22:24:46, поток 0] [DEBUG] Start...
[12.02.2020 22:24:47, поток 1] [DEBUG] Start...
[12.02.2020 22:24:47, поток 2] [DEBUG] Start...
[12.02.2020 22:24:47, поток 3] [DEBUG] Start...
[12.02.2020 22:24:47, поток 4] [DEBUG] Start...
[12.02.2020 22:24:47, поток 5] [DEBUG] Start...
[12.02.2020 22:24:47, поток 6] [DEBUG] Start...
[12.02.2020 22:24:47, поток 7] [DEBUG] Start...
[12.02.2020 22:24:48, поток 8] [DEBUG] Start...
[12.02.2020 22:24:48, поток 11] [DEBUG] Start...
[12.02.2020 22:24:49, поток 11] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:24:50, поток 7] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:24:52, поток 4] Good.
[12.02.2020 22:24:52, поток 11] Спарсили куки
[12.02.2020 22:24:53, поток 3] Good.
[12.02.2020 22:24:53, поток 8] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:24:53, поток 6] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:24:54, поток 5] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:24:54, поток 8] Спарсили куки
[12.02.2020 22:24:54, поток 2] Good.
[12.02.2020 22:24:55, поток 6] Спарсили куки
[12.02.2020 22:24:55, поток 5] Спарсили куки
[12.02.2020 22:24:55, поток 10] [DEBUG] Start...
[12.02.2020 22:24:55, поток 7] Спарсили куки
[12.02.2020 22:24:56, поток 1] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:24:57, поток 1] Спарсили куки
[12.02.2020 22:25:02, поток 5] [DEBUG] Start...
[12.02.2020 22:25:03, поток 8] Вошли в аккаунт.
[12.02.2020 22:25:03, поток 1] [DEBUG] Start...
[12.02.2020 22:25:03, поток 11] [DEBUG] Start...
[12.02.2020 22:25:04, поток 5] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:25:04, поток 5] Спарсили куки
[12.02.2020 22:25:05, поток 8] Good.
[12.02.2020 22:25:06, поток 11] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:25:06, поток 11] Спарсили куки
[12.02.2020 22:25:07, поток 1] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:25:07, поток 1] Спарсили куки
[12.02.2020 22:25:10, поток 7] [DEBUG] Start...
[12.02.2020 22:25:12, поток 7] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:25:13, поток 7] Спарсили куки
[12.02.2020 22:25:14, поток 9] [DEBUG] Start...
[12.02.2020 22:25:15, поток 10] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:25:16, поток 10] Спарсили куки
[12.02.2020 22:25:17, поток 0] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:25:18, поток 0] Спарсили куки
[12.02.2020 22:25:18, поток 6] [DEBUG] Start...
[12.02.2020 22:25:20, поток 9] Good.
[12.02.2020 22:25:20, поток 6] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:25:21, поток 6] Спарсили куки
[12.02.2020 22:25:23, поток 0] Вошли в аккаунт.
[12.02.2020 22:25:25, поток 10] [DEBUG] Start...
[12.02.2020 22:25:25, поток 0] Good.
[12.02.2020 22:25:26, поток 10] [Ошибка] Что-то не так. Переделываем.
[12.02.2020 22:25:27, поток 10] Спарсили куки
